Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkpoint_testsuite_country_009,,,,26-01-2024 18:10:26,26-01-2024 18:10:28,2.302s,PASSED
,,,,,,,
Test Cases/checkpoint/checkpoint_tc_country_009,,,,26-01-2024 18:10:26,26-01-2024 18:10:28,2.055s,PASSED
Start listener action : sampleBeforeTestCase,,,,26-01-2024 18:10:26,26-01-2024 18:10:27,1.309s,ERROR
"verifyCheckpoint(findCheckpoint(""Checkpoints/Checkpoint_for_country""), true)",,,,26-01-2024 18:10:27,26-01-2024 18:10:28,0.596s,PASSED
Start listener action : sampleAfterTestCase,,,,26-01-2024 18:10:28,26-01-2024 18:10:28,0.029s,PASSED
