Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
deliveryadress_ts_003,Chrome 120.0.0.0,,,26-01-2024 15:22:48,26-01-2024 15:23:55,1m - 7.405s,PASSED
,,,,,,,
Test Cases/Data_driven_testing_folder/delivery_adress_tc_003,Chrome 120.0.0.0,,,26-01-2024 15:22:48,26-01-2024 15:23:08,20.067s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,26-01-2024 15:22:49,26-01-2024 15:22:52,3.398s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 120.0.0.0,,,26-01-2024 15:22:52,26-01-2024 15:22:54,1.573s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/span_Update location""))",Chrome 120.0.0.0,,,26-01-2024 15:22:54,26-01-2024 15:23:06,12.446s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/inputGLUXZipUpdateInput""), pincode)",Chrome 120.0.0.0,,,26-01-2024 15:23:06,26-01-2024 15:23:08,1.709s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/input_a-button-input""))",Chrome 120.0.0.0,,,26-01-2024 15:23:08,26-01-2024 15:23:08,0.510s,PASSED
,,,,,,,
Test Cases/Data_driven_testing_folder/delivery_adress_tc_003,Chrome 120.0.0.0,,,26-01-2024 15:23:08,26-01-2024 15:23:16,7.285s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,26-01-2024 15:23:09,26-01-2024 15:23:11,2.563s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 120.0.0.0,,,26-01-2024 15:23:11,26-01-2024 15:23:13,1.516s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/span_Update location""))",Chrome 120.0.0.0,,,26-01-2024 15:23:13,26-01-2024 15:23:14,1.081s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/inputGLUXZipUpdateInput""), pincode)",Chrome 120.0.0.0,,,26-01-2024 15:23:14,26-01-2024 15:23:15,1.524s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/input_a-button-input""))",Chrome 120.0.0.0,,,26-01-2024 15:23:15,26-01-2024 15:23:16,0.477s,PASSED
,,,,,,,
Test Cases/Data_driven_testing_folder/delivery_adress_tc_003,Chrome 120.0.0.0,,,26-01-2024 15:23:16,26-01-2024 15:23:41,25.005s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,26-01-2024 15:23:16,26-01-2024 15:23:18,1.931s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 120.0.0.0,,,26-01-2024 15:23:18,26-01-2024 15:23:19,1.348s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/span_Update location""))",Chrome 120.0.0.0,,,26-01-2024 15:23:19,26-01-2024 15:23:39,19.610s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/inputGLUXZipUpdateInput""), pincode)",Chrome 120.0.0.0,,,26-01-2024 15:23:39,26-01-2024 15:23:40,1.569s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/input_a-button-input""))",Chrome 120.0.0.0,,,26-01-2024 15:23:40,26-01-2024 15:23:41,0.487s,PASSED
,,,,,,,
Test Cases/Data_driven_testing_folder/delivery_adress_tc_003,Chrome 120.0.0.0,,,26-01-2024 15:23:41,26-01-2024 15:23:49,8.313s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,26-01-2024 15:23:41,26-01-2024 15:23:43,1.912s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 120.0.0.0,,,26-01-2024 15:23:43,26-01-2024 15:23:46,2.985s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/span_Update location""))",Chrome 120.0.0.0,,,26-01-2024 15:23:46,26-01-2024 15:23:47,1.123s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/inputGLUXZipUpdateInput""), pincode)",Chrome 120.0.0.0,,,26-01-2024 15:23:47,26-01-2024 15:23:48,1.573s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/input_a-button-input""))",Chrome 120.0.0.0,,,26-01-2024 15:23:48,26-01-2024 15:23:49,0.653s,PASSED
,,,,,,,
Test Cases/Data_driven_testing_folder/delivery_adress_tc_003,Chrome 120.0.0.0,,,26-01-2024 15:23:49,26-01-2024 15:23:55,6.195s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,26-01-2024 15:23:49,26-01-2024 15:23:51,1.766s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 120.0.0.0,,,26-01-2024 15:23:51,26-01-2024 15:23:52,1.405s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/span_Update location""))",Chrome 120.0.0.0,,,26-01-2024 15:23:52,26-01-2024 15:23:53,0.997s,PASSED
"setText(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/inputGLUXZipUpdateInput""), pincode)",Chrome 120.0.0.0,,,26-01-2024 15:23:53,26-01-2024 15:23:55,1.513s,PASSED
"click(findTestObject(""Object Repository/Page_Online Shopping site in India Shop Onl_10c5f3/input_a-button-input""))",Chrome 120.0.0.0,,,26-01-2024 15:23:55,26-01-2024 15:23:55,0.483s,PASSED
